,NEname,EQPT.DownBPS,EQPT.DownPPS,EQPT.UpBPS,EQPT.UpPPS,SIG.ConflictPPS,SIG.ConflictPkg,SIG.RecvErrPPS,SIG.RecvErrPkg,SIG.RecvKB,SIG.RecvKBPS,SIG.RecvLoss,SIG.RecvLossPPS,SIG.RecvPPS,SIG.RecvPkg,SIG.SendErrPkg,SIG.SendKB,SIG.SendKBPS,SIG.SendLoss,SIG.SendLossPPS,SIG.SendPPS,SIG.SendPkg,SIG.SenderrPPS,dateTime
2586,CQPSBC10BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09088,0,0.00000,1.50111,1351,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426084500
2587,CQPSBC10BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426084500
2588,CQPSBC10BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,475,0.52747,0,0.00000,4.73333,4260,0,437,0.48558,0,0.00000,4.23444,3811,0.00000,20210426084500
2589,CQPSBC7BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09088,0,0.00000,1.50111,1351,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426084500
2590,CQPSBC7BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426084500
2591,CQPSBC7BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,474,0.52647,0,0.00000,4.72111,4249,0,436,0.48452,0,0.00000,4.22111,3799,0.00000,20210426084500
2592,CQPSBC25BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,526,0.58392,30,0.03333,5.28000,4752,0,439,0.48734,0,0.00000,4.23556,3812,0.00000,20210426090000
2593,CQPSBC25BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,122,0.13574,30,0.03333,2.05667,1851,0,44,0.04942,0,0.00000,1.01222,911,0.00000,20210426090000
2594,CQPSBC25BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,122,0.13561,30,0.03333,2.05667,1851,0,44,0.04942,0,0.00000,1.01222,911,0.00000,20210426090000
2595,CQPSBC23BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,153429,170.47708,30,0.03333,741.06556,666959,0,310828,345.36406,0,0.00000,565.83444,509251,0.00000,20210426090000
2596,CQPSBC23BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2714856,3016.50627,30,0.03333,3370.71222,3033641,0,2427300,2697.00025,0,0.00000,3112.66556,2801399,0.00000,20210426090000
2597,CQPSBC23BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1797213,1996.90382,30,0.03333,3176.92556,2859233,0,1561316,1734.79584,0,0.00000,3021.41778,2719276,0.00000,20210426090000
2598,CQPSBC27BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13418,30,0.03333,2.03333,1830,0,44,0.04882,0,0.00000,1.00000,900,0.00000,20210426090000
2599,CQPSBC27BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,521,0.57839,30,0.03333,5.23111,4708,0,434,0.48274,0,0.00000,4.19778,3778,0.00000,20210426090000
2600,CQPSBC27BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13431,30,0.03333,2.03333,1830,0,44,0.04882,0,0.00000,1.00000,900,0.00000,20210426090000
2601,CQPSBC22BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,152895,169.88292,30,0.03333,738.70667,664836,0,309790,344.21141,0,0.00000,563.81111,507430,0.00000,20210426090000
2602,CQPSBC24BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,219308,243.67550,30,0.03333,1060.13000,954117,0,446427,496.03054,0,0.00000,793.60222,714242,0.00000,20210426090000
2603,CQPSBC22BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13454,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426090000
2604,CQPSBC22BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13444,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426090000
2605,CQPSBC22BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,521,0.57896,30,0.03333,5.23667,4713,0,435,0.48321,0,0.00000,4.20333,3783,0.00000,20210426090000
2606,CQPSBC24BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,3463389,3848.21006,30,0.03333,4305.13444,3874621,0,3135381,3483.75713,0,0.00000,3966.06000,3569454,0.00000,20210426090000
2607,CQPSBC24BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2332087,2591.20790,30,0.03333,3976.72333,3579051,0,2131514,2368.34842,0,0.00000,3977.12667,3579414,0.00000,20210426090000
2608,CQPSBC21BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1789683,1988.53620,30,0.03333,3191.33000,2872197,0,1559293,1732.54782,0,0.00000,3043.65778,2739292,0.00000,20210426090000
2609,CQPSBC21BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,152873,169.85839,30,0.03333,739.45333,665508,0,309754,344.17084,0,0.00000,563.82556,507443,0.00000,20210426090000
2610,CQPSBC21BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2711464,3012.73808,30,0.03333,3367.78111,3031003,0,2417797,2686.44072,0,0.00000,3102.21667,2791995,0.00000,20210426090000
2611,CQPSBC8BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,3426180,3806.86687,0,0.00000,4262.19111,3835972,0,3110529,3456.14349,0,0.00000,3922.98444,3530686,0.00000,20210426090000
2612,CQPSBC8BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,220067,244.51915,0,0.00000,1062.31889,956087,0,446922,496.57979,0,0.00000,797.31444,717583,0.00000,20210426090000
2613,CQPSBC20BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13440,30,0.03333,2.03333,1830,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426090000
2614,CQPSBC8BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2322040,2580.04442,0,0.00000,3961.07111,3564964,0,2119730,2355.25552,0,0.00000,3955.05444,3559549,0.00000,20210426090000
2615,CQPSBC20BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13440,30,0.03333,2.03333,1830,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426090000
2616,CQPSBC20BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,521,0.57905,30,0.03333,5.23778,4714,0,435,0.48339,0,0.00000,4.20556,3785,0.00000,20210426090000
2617,CQPSBC10BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,147862,164.29083,0,0.00000,721.74556,649571,0,299832,333.14626,0,0.00000,516.49111,464842,0.00000,20210426090000
2618,CQPSBC10BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2622826,2914.25142,0,0.00000,3255.39222,2929853,0,2356231,2618.03449,0,0.00000,2979.77222,2681795,0.00000,20210426090000
2619,CQPSBC10BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1775205,1972.44946,0,0.00000,3154.08444,2838676,0,1621237,1801.37462,0,0.00000,3116.09889,2804489,0.00000,20210426090000
2620,CQPSBC9BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,473,0.52561,0,0.00000,4.71000,4239,0,435,0.48361,0,0.00000,4.21000,3789,0.00000,20210426090000
2621,CQPSBC9BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426090000
2622,CQPSBC26BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,148958,165.50907,30,0.03333,728.81889,655937,0,302946,336.60649,0,0.00000,521.34444,469210,0.00000,20210426090000
2623,CQPSBC26BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1783732,1981.92459,30,0.03333,3256.77889,2931101,0,1628741,1809.71198,0,0.00000,3217.62556,2895863,0.00000,20210426090000
2624,CQPSBC26BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2620922,2912.13582,30,0.03333,3257.00667,2931306,0,2354994,2616.65955,0,0.00000,2989.89222,2690903,0.00000,20210426090000
2625,CQPSBC7BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,219011,243.34513,0,0.00000,1075.35000,967815,0,441422,490.46902,0,0.00000,789.18889,710270,0.00000,20210426090000
2626,CQPSBC7BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,3395727,3773.03038,0,0.00000,4228.26889,3805442,0,3087719,3430.79840,0,0.00000,3902.92333,3512631,0.00000,20210426090000
2627,CQPSBC7BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2314321,2571.46825,0,0.00000,3943.69667,3549327,0,2106824,2340.91537,0,0.00000,3935.70000,3542130,0.00000,20210426090000
2628,CQPSBC9BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426090000
2629,CQPSBC27BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1781078,1978.97544,30,0.03333,3230.62333,2907561,0,1625620,1806.24471,0,0.00000,3187.07667,2868369,0.00000,20210426090000
2630,CQPSBC27BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,147948,164.38696,30,0.03333,723.32111,650989,0,300723,334.13640,0,0.00000,517.89667,466107,0.00000,20210426090000
2631,CQPSBC27BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2626670,2918.52205,30,0.03333,3257.15667,2931441,0,2358211,2620.23474,0,0.00000,2988.38778,2689549,0.00000,20210426090000
2632,CQPSBC25BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2598593,2887.32571,30,0.03333,3225.79556,2903216,0,2337520,2597.24463,0,0.00000,2957.01667,2661315,0.00000,20210426090000
2633,CQPSBC25BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,147443,163.82565,30,0.03333,709.00556,638105,0,301001,334.44591,0,0.00000,517.83889,466055,0.00000,20210426090000
2634,CQPSBC25BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1767693,1964.10318,30,0.03333,3140.66000,2826594,0,1611002,1790.00262,0,0.00000,3092.73111,2783458,0.00000,20210426090000
2635,CQPSBC9BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2617922,2908.80226,0,0.00000,3248.41333,2923572,0,2351322,2612.58044,0,0.00000,2978.46778,2680621,0.00000,20210426090000
2636,CQPSBC9BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,150103,166.78159,0,0.00000,734.63111,661168,0,304749,338.60974,0,0.00000,526.51000,473859,0.00000,20210426090000
2637,CQPSBC9BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1773207,1970.23029,0,0.00000,3139.95889,2825963,0,1618493,1798.32529,0,0.00000,3098.78778,2788909,0.00000,20210426090000
2638,CQPSBC23BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,520,0.57781,30,0.03333,5.22333,4701,0,434,0.48209,0,0.00000,4.19000,3771,0.00000,20210426090000
2639,CQPSBC23BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13451,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426090000
2640,CQPSBC23BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13444,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426090000
2641,CQPSBC26BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,520,0.57789,30,0.03333,5.22556,4703,0,434,0.48227,0,0.00000,4.19222,3773,0.00000,20210426090000
2642,CQPSBC26BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13428,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426090000
2643,CQPSBC26BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13441,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426090000
2644,CQPSBC24BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13444,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426090000
2645,CQPSBC24BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13431,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426090000
2646,CQPSBC21BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13454,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426090000
2647,CQPSBC21BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13454,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426090000
2648,CQPSBC21BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,521,0.57868,30,0.03333,5.23333,4710,0,435,0.48293,0,0.00000,4.20000,3780,0.00000,20210426090000
2649,CQPSBC20BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,226043,251.15891,30,0.03333,1061.30000,955170,0,458500,509.44414,0,0.00000,841.99889,757799,0.00000,20210426090000
2650,CQPSBC20BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,3465399,3850.44360,30,0.03333,4305.11889,3874607,0,3146688,3496.32036,0,0.00000,4010.05556,3609050,0.00000,20210426090000
2651,CQPSBC20BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2346942,2607.71283,30,0.03333,3999.39222,3599453,0,2045554,2272.83783,0,0.00000,3850.53333,3465480,0.00000,20210426090000
2652,CQPSBC22BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2709090,3010.10002,30,0.03333,3370.79444,3033715,0,2418849,2687.61042,0,0.00000,3109.79444,2798815,0.00000,20210426090000
2653,CQPSBC22BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1788184,1986.87141,30,0.03333,3165.15111,2848636,0,1555971,1728.85642,0,0.00000,3013.76222,2712386,0.00000,20210426090000
2654,CQPSBC8BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426090000
2655,CQPSBC8BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,473,0.52553,0,0.00000,4.70889,4238,0,435,0.48352,0,0.00000,4.20889,3788,0.00000,20210426090000
2656,CQPSBC8BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426090000
2657,CQPSBC24BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,521,0.57836,30,0.03333,5.23111,4708,0,434,0.48276,0,0.00000,4.19778,3778,0.00000,20210426090000
2658,CQPSBC10BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09089,0,0.00000,1.50111,1351,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426090000
2659,CQPSBC10BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09089,0,0.00000,1.50111,1351,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426090000
2660,CQPSBC10BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,475,0.52774,0,0.00000,4.73667,4263,0,437,0.48575,0,0.00000,4.23667,3813,0.00000,20210426090000
2661,CQPSBC7BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09089,0,0.00000,1.50111,1351,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426090000
2662,CQPSBC7BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09089,0,0.00000,1.50111,1351,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426090000
2663,CQPSBC7BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,474,0.52647,0,0.00000,4.72111,4249,0,436,0.48452,0,0.00000,4.22111,3799,0.00000,20210426090000
2664,CQPSBC25BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,520,0.57774,30,0.03333,5.22333,4701,0,434,0.48218,0,0.00000,4.19111,3772,0.00000,20210426091500
2665,CQPSBC25BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13437,30,0.03333,2.03444,1831,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426091500
2666,CQPSBC25BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13424,30,0.03333,2.03444,1831,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426091500
2667,CQPSBC23BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,163285,181.42758,30,0.03333,787.15000,708435,0,329952,366.61346,0,0.00000,601.07222,540965,0.00000,20210426091500
2668,CQPSBC23BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2683252,2981.39066,30,0.03333,3332.75889,2999483,0,2414693,2682.99245,0,0.00000,3106.15778,2795542,0.00000,20210426091500
2669,CQPSBC23BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1793704,1993.00410,30,0.03333,3182.06778,2863861,0,1554925,1727.69406,0,0.00000,3004.21333,2703792,0.00000,20210426091500
2670,CQPSBC27BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13438,30,0.03333,2.03667,1833,0,44,0.04897,0,0.00000,1.00333,903,0.00000,20210426091500
2671,CQPSBC27BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,520,0.57802,30,0.03333,5.22667,4704,0,434,0.48238,0,0.00000,4.19333,3774,0.00000,20210426091500
2672,CQPSBC27BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13451,30,0.03333,2.03667,1833,0,44,0.04897,0,0.00000,1.00333,903,0.00000,20210426091500
2673,CQPSBC22BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,163373,181.52607,30,0.03333,788.61111,709750,0,330542,367.26884,0,0.00000,601.35000,541215,0.00000,20210426091500
2674,CQPSBC24BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,235305,261.44950,30,0.03333,1135.80667,1022226,0,477008,530.00863,0,0.00000,850.61000,765549,0.00000,20210426091500
2675,CQPSBC22BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13447,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426091500
2676,CQPSBC22BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13451,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426091500
2677,CQPSBC22BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,521,0.57868,30,0.03333,5.23333,4710,0,435,0.48293,0,0.00000,4.20000,3780,0.00000,20210426091500
2678,CQPSBC24BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,3456362,3840.40171,30,0.03333,4302.78444,3872506,0,3156642,3507.37967,0,0.00000,4005.59000,3605031,0.00000,20210426091500
2679,CQPSBC24BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2351272,2612.52431,30,0.03333,4009.87111,3608884,0,2131890,2368.76703,0,0.00000,3966.90444,3570214,0.00000,20210426091500
2680,CQPSBC21BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1797085,1996.76132,30,0.03333,3193.33111,2873998,0,1560057,1733.39707,0,0.00000,3018.71333,2716842,0.00000,20210426091500
2681,CQPSBC21BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,163987,182.20727,30,0.03333,791.48333,712335,0,330935,367.70583,0,0.00000,603.62444,543262,0.00000,20210426091500
2682,CQPSBC21BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2693085,2992.31712,30,0.03333,3344.99444,3010495,0,2419935,2688.81710,0,0.00000,3115.09667,2803587,0.00000,20210426091500
2683,CQPSBC8BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,3455129,3839.03184,0,0.00000,4296.16222,3866546,0,3147290,3496.98881,0,0.00000,3991.19778,3592078,0.00000,20210426091500
2684,CQPSBC8BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,234393,260.43686,0,0.00000,1129.82778,1016845,0,473946,526.60644,0,0.00000,849.29222,764363,0.00000,20210426091500
2685,CQPSBC20BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13454,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426091500
2686,CQPSBC8BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2335412,2594.90217,0,0.00000,3986.81444,3588133,0,2124587,2360.65186,0,0.00000,3954.64667,3559182,0.00000,20210426091500
2687,CQPSBC20BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13454,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426091500
2688,CQPSBC20BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,521,0.57905,30,0.03333,5.23778,4714,0,435,0.48331,0,0.00000,4.20444,3784,0.00000,20210426091500
2689,CQPSBC10BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,158070,175.63292,0,0.00000,770.30111,693271,0,320360,355.95505,0,0.00000,553.17111,497854,0.00000,20210426091500
2690,CQPSBC10BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2605624,2895.13749,0,0.00000,3234.52333,2911071,0,2348382,2609.31366,0,0.00000,2981.53333,2683380,0.00000,20210426091500
2691,CQPSBC10BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1783545,1981.71700,0,0.00000,3316.33667,2984703,0,1627096,1807.88485,0,0.00000,3259.77778,2933800,0.00000,20210426091500
2692,CQPSBC9BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,473,0.52553,0,0.00000,4.70889,4238,0,435,0.48352,0,0.00000,4.20889,3788,0.00000,20210426091500
2693,CQPSBC9BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09089,0,0.00000,1.50111,1351,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426091500
2694,CQPSBC26BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,157789,175.32102,30,0.03333,771.26111,694135,0,320278,355.86409,0,0.00000,552.57778,497320,0.00000,20210426091500
2695,CQPSBC26BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1793555,1992.83900,30,0.03333,3340.07556,3006068,0,1629932,1811.03524,0,0.00000,3275.63444,2948071,0.00000,20210426091500
2696,CQPSBC26BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2589277,2876.97491,30,0.03333,3217.02333,2895321,0,2345246,2605.82941,0,0.00000,2984.59222,2686133,0.00000,20210426091500
2697,CQPSBC7BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,234693,260.76961,0,0.00000,1151.68000,1036512,0,472308,524.78629,0,0.00000,846.39000,761751,0.00000,20210426091500
2698,CQPSBC7BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,3455418,3839.35306,0,0.00000,4309.05778,3878152,0,3142260,3491.40019,0,0.00000,3996.90778,3597217,0.00000,20210426091500
2699,CQPSBC7BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2328123,2586.80294,0,0.00000,3973.79333,3576414,0,2120027,2355.58590,0,0.00000,3947.64111,3552877,0.00000,20210426091500
2700,CQPSBC9BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09089,0,0.00000,1.50111,1351,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426091500
2701,CQPSBC27BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1782923,1981.02584,30,0.03333,3186.33889,2867705,0,1622531,1802.81248,0,0.00000,3119.43000,2807487,0.00000,20210426091500
2702,CQPSBC27BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,158987,176.65209,30,0.03333,776.05889,698453,0,322838,358.70928,0,0.00000,556.49778,500848,0.00000,20210426091500
2703,CQPSBC27BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2593609,2881.78814,30,0.03333,3216.29444,2894665,0,2346438,2607.15344,0,0.00000,2978.57000,2680713,0.00000,20210426091500
2704,CQPSBC25BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2582126,2869.02921,30,0.03333,3203.72333,2883351,0,2342820,2603.13387,0,0.00000,2972.62111,2675359,0.00000,20210426091500
