,NEname,dateTime,SC.AnsSessionTerm.fromVoLTE,SC.OrigRelBeforeRing.fromVoLTE,SC.OrigRelAfterRing.fromVoLTE,SC.FailSessionOrig.403.fromVoLTE,SC.FailSessionOrig.404.fromVoLTE,SC.FailSessionOrig.408.fromVoLTE,SC.FailSessionOrig.480.fromVoLTE,SC.FailSessionOrig.484.fromVoLTE,SC.FailSessionOrig.487.fromVoLTE,SC.FailSessionOrig.486.fromVoLTE,SC.FailSessionOrig.600.fromVoLTE,SC.FailSessionOrig.603.fromVoLTE,SC.FailSessionOrig.604.fromVoLTE,SC.AnsSessionOrig.fromVoLTE,SC.FailSessionTerm.403.fromVoLTE,SC.FailSessionTerm.404.fromVoLTE,SC.FailSessionTerm.408.fromVoLTE,SC.FailSessionTerm.480.fromVoLTE,SC.FailSessionTerm.484.fromVoLTE,SC.FailSessionTerm.486.fromVoLTE,SC.FailSessionTerm.487.fromVoLTE,SC.FailSessionTerm.600.fromVoLTE,SC.FailSessionTerm.603.fromVoLTE,SC.FailSessionTerm.604.fromVoLTE,SC.TermRelBeforeRing.fromVoLTE,SC.TermRelAfterRing.fromVoLTE,SC.AttSessionOrig.fromVoLTE,SC.AttSessionTerm.fromVoLTE
640,CQISBG13BHW,20210125144500,123855.0,12758.0,26132.0,28.0,6.0,2053.0,1771.0,0.0,1093.0,45.0,0.0,12.0,3.0,105616.0,23.0,10.0,156.0,4953.0,0.0,2978.0,2013.0,0.0,196.0,0.0,6950.0,34574.0,149830.0,176003.0
641,CQISBG11BHW,20210125150000,116209.0,13224.0,26259.0,34.0,2.0,2089.0,1922.0,0.0,989.0,55.0,0.0,21.0,11.0,107784.0,4.0,4.0,199.0,4396.0,0.0,2584.0,1572.0,0.0,125.0,2.0,6708.0,32060.0,152716.0,164179.0
642,CQISBG12BHW,20210125150000,116378.0,13100.0,26689.0,14.0,2.0,2155.0,1816.0,0.0,972.0,68.0,0.0,24.0,9.0,107207.0,2.0,4.0,186.0,4510.0,0.0,2736.0,1801.0,0.0,139.0,0.0,6694.0,32111.0,152362.0,164887.0
643,CQISBG14BHW,20210125150000,114803.0,12759.0,26633.0,16.0,11.0,2081.0,1780.0,0.0,1064.0,60.0,0.0,15.0,4.0,107644.0,4.0,9.0,159.0,4307.0,0.0,2580.0,1571.0,0.0,118.0,1.0,6619.0,32031.0,152383.0,162504.0
644,CQISBG13BHW,20210125150000,124851.0,13013.0,26409.0,26.0,12.0,2058.0,1577.0,0.0,1006.0,41.0,0.0,15.0,4.0,108351.0,5.0,11.0,176.0,4950.0,0.0,2735.0,2298.0,0.0,119.0,2.0,6757.0,34427.0,152846.0,176647.0
645,CQISBG11BHW,20210125151500,115893.0,13111.0,26644.0,41.0,4.0,1976.0,1877.0,0.0,983.0,51.0,0.0,22.0,6.0,107200.0,11.0,5.0,175.0,4443.0,0.0,2562.0,1509.0,0.0,143.0,0.0,6298.0,32510.0,152178.0,163816.0
646,CQISBG12BHW,20210125151500,116277.0,12910.0,27069.0,17.0,6.0,2086.0,1770.0,0.0,1016.0,72.0,0.0,15.0,8.0,107101.0,6.0,8.0,118.0,4633.0,0.0,2879.0,1627.0,0.0,153.0,0.0,6350.0,32757.0,152393.0,165127.0
647,CQISBG14BHW,20210125151500,115726.0,12572.0,26218.0,18.0,6.0,2048.0,1710.0,0.0,1052.0,57.0,0.0,23.0,1.0,107345.0,6.0,5.0,129.0,4320.0,0.0,2539.0,1671.0,0.0,130.0,3.0,6449.0,32459.0,151344.0,163766.0
648,CQISBG13BHW,20210125151500,125472.0,12992.0,27072.0,38.0,6.0,1987.0,1886.0,0.0,1076.0,51.0,0.0,18.0,2.0,107748.0,13.0,6.0,182.0,4747.0,0.0,2845.0,2051.0,0.0,190.0,2.0,6986.0,35117.0,153228.0,177954.0
649,CQISBG11BHW,20210125153000,116107.0,12902.0,26692.0,13.0,5.0,2029.0,1799.0,0.0,996.0,60.0,0.0,10.0,6.0,107979.0,3.0,4.0,145.0,4394.0,0.0,2498.0,1710.0,0.0,149.0,0.0,6598.0,32153.0,152764.0,164056.0
650,CQISBG12BHW,20210125153000,116258.0,12809.0,26799.0,15.0,10.0,2073.0,1811.0,0.0,991.0,63.0,0.0,41.0,5.0,109197.0,12.0,6.0,157.0,4420.0,0.0,2667.0,1623.0,0.0,141.0,0.0,6341.0,32677.0,154085.0,164669.0
651,CQISBG14BHW,20210125153000,116063.0,12683.0,26411.0,19.0,5.0,2098.0,1817.0,0.0,1018.0,61.0,0.0,34.0,5.0,107642.0,6.0,5.0,171.0,4380.0,0.0,2640.0,1760.0,0.0,148.0,0.0,6763.0,32477.0,152115.0,164800.0
652,CQISBG13BHW,20210125153000,125210.0,12716.0,26386.0,17.0,4.0,2246.0,1815.0,0.0,1037.0,64.0,0.0,9.0,2.0,108217.0,6.0,7.0,194.0,4710.0,0.0,2806.0,1849.0,0.0,151.0,0.0,6805.0,34672.0,152824.0,176758.0
653,CQISBG11BHW,20210125154500,117583.0,12971.0,27323.0,25.0,9.0,2093.0,1776.0,0.0,935.0,104.0,0.0,15.0,1.0,108639.0,7.0,7.0,165.0,4369.0,0.0,2435.0,1908.0,0.0,128.0,0.0,6838.0,31982.0,154222.0,165704.0
654,CQISBG12BHW,20210125154500,116527.0,13226.0,27414.0,15.0,8.0,2271.0,1773.0,0.0,1056.0,45.0,0.0,28.0,2.0,110642.0,6.0,8.0,136.0,4378.0,0.0,2477.0,1497.0,0.0,132.0,1.0,6459.0,32402.0,156755.0,164316.0
655,CQISBG14BHW,20210125154500,116803.0,12994.0,26690.0,8.0,2.0,2324.0,1828.0,0.0,980.0,75.0,0.0,20.0,1.0,109208.0,3.0,3.0,153.0,4332.0,0.0,2381.0,1478.0,0.0,145.0,0.0,6585.0,31700.0,154423.0,163856.0
656,CQISBG13BHW,20210125154500,126919.0,12774.0,27171.0,18.0,6.0,2078.0,1773.0,0.0,971.0,55.0,0.0,32.0,7.0,109622.0,2.0,10.0,165.0,4726.0,0.0,2685.0,1731.0,0.0,213.0,4.0,6957.0,34873.0,154787.0,178537.0
657,CQISBG11BHW,20210125160000,120867.0,13071.0,27709.0,27.0,8.0,2207.0,1733.0,0.0,991.0,50.0,0.0,18.0,7.0,112177.0,8.0,5.0,141.0,4383.0,0.0,2568.0,1809.0,0.0,144.0,0.0,6898.0,32694.0,158337.0,169852.0
658,CQISBG12BHW,20210125160000,120200.0,13380.0,27618.0,24.0,11.0,2263.0,1777.0,0.0,1081.0,62.0,0.0,51.0,6.0,111980.0,15.0,13.0,142.0,4320.0,0.0,2486.0,1605.0,0.0,164.0,2.0,6649.0,32861.0,158514.0,168788.0
659,CQISBG14BHW,20210125160000,120207.0,13009.0,27567.0,18.0,8.0,2318.0,1874.0,0.0,1012.0,47.0,0.0,29.0,12.0,111758.0,3.0,7.0,153.0,4426.0,0.0,2521.0,1868.0,0.0,172.0,0.0,6936.0,32638.0,157961.0,169247.0
660,CQISBG13BHW,20210125160000,129543.0,13255.0,27781.0,16.0,12.0,2221.0,1786.0,0.0,1088.0,54.0,0.0,33.0,4.0,111972.0,2.0,14.0,161.0,4726.0,0.0,2684.0,1792.0,0.0,174.0,0.0,7108.0,35296.0,158521.0,181772.0
661,CQISBG11BHW,20210125161500,121180.0,13067.0,28165.0,22.0,4.0,2243.0,1702.0,0.0,1046.0,66.0,0.0,36.0,7.0,112002.0,7.0,4.0,172.0,4373.0,0.0,2383.0,1892.0,0.0,165.0,0.0,6749.0,33061.0,158652.0,170303.0
662,CQISBG12BHW,20210125161500,120564.0,13217.0,27908.0,21.0,3.0,2133.0,1909.0,0.0,1006.0,47.0,0.0,9.0,6.0,112835.0,15.0,1.0,187.0,4475.0,0.0,2608.0,1814.0,0.0,140.0,2.0,6678.0,33218.0,159408.0,169988.0
663,CQISBG14BHW,20210125161500,120781.0,13218.0,27356.0,20.0,3.0,2109.0,1777.0,0.0,1085.0,48.0,0.0,11.0,6.0,112842.0,6.0,1.0,184.0,4461.0,0.0,2477.0,2006.0,0.0,165.0,0.0,6931.0,32576.0,158797.0,169908.0
664,CQISBG13BHW,20210125161500,131020.0,13336.0,27735.0,20.0,5.0,2163.0,2076.0,0.0,1072.0,75.0,0.0,11.0,8.0,113029.0,2.0,1.0,163.0,4646.0,0.0,2614.0,2244.0,0.0,182.0,0.0,7274.0,35419.0,159870.0,183899.0
665,CQISBG11BHW,20210125163000,123257.0,13374.0,27725.0,20.0,10.0,2337.0,1951.0,0.0,1052.0,50.0,0.0,50.0,6.0,114469.0,2.0,15.0,148.0,4425.0,0.0,2464.0,1575.0,0.0,154.0,0.0,6954.0,32825.0,161317.0,172193.0
666,CQISBG12BHW,20210125163000,122942.0,13419.0,28210.0,14.0,6.0,2273.0,1855.0,0.0,1020.0,52.0,0.0,28.0,6.0,114997.0,13.0,6.0,166.0,4418.0,0.0,2712.0,1975.0,0.0,150.0,0.0,6731.0,33098.0,162221.0,172542.0
667,CQISBG14BHW,20210125163000,122882.0,12990.0,27754.0,25.0,5.0,2191.0,1726.0,0.0,998.0,40.0,0.0,59.0,1.0,115127.0,6.0,4.0,175.0,4416.0,0.0,2488.0,1665.0,0.0,172.0,0.0,6904.0,32830.0,161270.0,171839.0
668,CQISBG13BHW,20210125163000,132602.0,13185.0,28171.0,24.0,7.0,2166.0,1913.0,0.0,1090.0,54.0,0.0,37.0,11.0,114394.0,7.0,7.0,195.0,4972.0,0.0,2726.0,2058.0,0.0,189.0,0.0,7125.0,36097.0,161364.0,186363.0
669,CQISBG11BHW,20210125164500,126152.0,13241.0,27837.0,31.0,5.0,2221.0,2063.0,0.0,1087.0,68.0,0.0,17.0,4.0,117317.0,5.0,4.0,136.0,4602.0,0.0,2560.0,1791.0,0.0,150.0,0.0,7196.0,33601.0,164205.0,176563.0
670,CQISBG12BHW,20210125164500,126348.0,13561.0,28434.0,25.0,15.0,2292.0,1910.0,0.0,1109.0,63.0,0.0,33.0,3.0,118800.0,21.0,14.0,143.0,4525.0,0.0,2634.0,1754.0,0.0,153.0,0.0,6947.0,33372.0,166576.0,176289.0
671,CQISBG14BHW,20210125164500,126534.0,13829.0,28579.0,13.0,9.0,2427.0,1800.0,0.0,1090.0,42.0,0.0,45.0,2.0,118878.0,2.0,11.0,160.0,4466.0,0.0,2469.0,1861.0,0.0,126.0,0.0,6775.0,33043.0,166999.0,175887.0
672,CQISBG13BHW,20210125164500,135925.0,13431.0,27927.0,20.0,6.0,2295.0,1963.0,0.0,1142.0,60.0,0.0,20.0,4.0,118738.0,4.0,4.0,194.0,4830.0,0.0,2769.0,1829.0,0.0,163.0,2.0,7550.0,35396.0,165886.0,189103.0
673,CQISBG11BHW,20210125170000,131414.0,14174.0,29634.0,21.0,5.0,2458.0,1994.0,0.0,1185.0,62.0,0.0,17.0,7.0,124324.0,7.0,5.0,194.0,4387.0,0.0,2127.0,1324.0,0.0,130.0,0.0,7341.0,33989.0,174287.0,181208.0
674,CQISBG12BHW,20210125170000,131669.0,13932.0,29480.0,16.0,3.0,2357.0,1907.0,0.0,1166.0,55.0,0.0,23.0,4.0,124697.0,5.0,5.0,153.0,4653.0,0.0,2417.0,1241.0,0.0,106.0,2.0,7182.0,33965.0,173988.0,181688.0
675,CQISBG14BHW,20210125170000,132655.0,14232.0,29941.0,9.0,6.0,2328.0,1918.0,0.0,1274.0,56.0,0.0,24.0,12.0,123493.0,0.0,3.0,179.0,4852.0,0.0,2250.0,1284.0,0.0,137.0,1.0,7275.0,33775.0,173612.0,182757.0
676,CQISBG13BHW,20210125170000,141488.0,13974.0,29136.0,26.0,16.0,2433.0,1880.0,0.0,1148.0,60.0,0.0,29.0,8.0,124007.0,6.0,15.0,200.0,5071.0,0.0,2386.0,1533.0,0.0,160.0,3.0,7786.0,36085.0,173031.0,195096.0
677,CQISBG11BHW,20210125171500,133998.0,14081.0,29326.0,8.0,3.0,2240.0,1906.0,0.0,1141.0,38.0,0.0,24.0,7.0,125026.0,4.0,3.0,178.0,4565.0,0.0,2277.0,1190.0,0.0,151.0,2.0,7156.0,33611.0,174115.0,183485.0
678,CQISBG12BHW,20210125171500,134338.0,14084.0,29888.0,24.0,5.0,2476.0,1888.0,0.0,1109.0,52.0,0.0,31.0,7.0,125699.0,8.0,5.0,177.0,4649.0,0.0,2589.0,1349.0,0.0,102.0,0.0,7225.0,33571.0,175596.0,184315.0
679,CQISBG14BHW,20210125171500,133933.0,13820.0,30258.0,20.0,6.0,2516.0,1930.0,0.0,1190.0,49.0,0.0,13.0,3.0,125492.0,9.0,3.0,184.0,4503.0,0.0,2340.0,1420.0,0.0,117.0,2.0,7172.0,33732.0,175660.0,183737.0
680,CQISBG13BHW,20210125171500,144181.0,13988.0,29394.0,22.0,1.0,2453.0,1891.0,0.0,1184.0,42.0,0.0,16.0,5.0,126468.0,3.0,2.0,183.0,4720.0,0.0,2538.0,1449.0,0.0,127.0,0.0,8034.0,36091.0,175804.0,197658.0
